"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"4464",33312157,3,1,35,6,2,40,5,NA,0,1,20,1,1,1,1,0,0,0,1,0.40000001,37,1,1,1,NA,0,250,49
"4466",33312121,3,1,45,3,2,72,6,30,0,1,100,1,1,1,1,0,0,0,1,0.60000002,37,1,1,1,NA,1,250,49
"4471",33312124,3,1,63,4,1,40,6.30000019073486,60,1,1,60,1,1,1,1,0,0,0,1,0.2,37,0,1,0,NA,1,250,49
"4476",33312139,3,0,57,5,1,100,6,NA,1,1,100,1,1,1,1,1,0,0,1,1,37,0,1,0,NA,0,250,49
"4480",33312138,3,0,42,5,1,100,5,30,0,1,20,1,1,1,1,1,0,0,1,0.40000001,37,0,1,0,NA,1,250,49
"4484",33312151,3,1,38,5,2,60,20,30,1,1,80,1,1,1,1,0,0,0,1,0.40000001,37,0,1,1,NA,1,250,49
"4490",33312208,3,1,65,5,1,70,12,NA,1,1,20,1,1,1,1,1,0,0,1,0.60000002,37,0.2,1,0,NA,NA,251,49
"4492",33312233,3,1,61,5,1,100,15,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,37,0,1,0,NA,0,251,49
"4498",33312234,3,1,51,4,2,90,6,30,1,1,30,1,1,1,1,0,0,0,1,1,37,1,1,1,NA,1,251,49
"4503",33312230,3,1,59,8,1,10,8,NA,1,1,40,1,1,1,1,1,0,0,1,0.60000002,37,0,1,0,NA,NA,251,49
"4508",33312252,3,1,44,5,1,70,15,NA,0,0,50,1,1,0,1,0,0,0,1,1,39,0.19999999,1,0,NA,NA,252,49
"4511",33312277,3,1,45,5,1,100,30,40,1,1,60,1,1,0,1,0,0,0,1,0.60000002,39,0,1,0,NA,1,252,49
"4512",33312282,3,1,49,5,2,100,10,70,0,0,30,0,1,0,1,1,0,0,1,1,39,1,1,1,NA,1,252,49
"4513",33312250,3,1,46,6,2,60,12,50,0,0,50,1,1,0,1,1,0,0,1,0.60000002,39,0,1,1,NA,1,252,49
"4514",33312275,3,1,47,4,2,100,20,20,0,1,20,1,1,0,1,0,0,0,1,0.60000002,39,0.19999999,1,1,NA,1,252,49
"4518",33312241,3,1,54,5,1,100,5,25,0,0,50,1,1,0,1,1,0,0,1,0.60000002,39,0,1,0,NA,1,252,49
"4525",33312256,3,1,67,2,2,100,9,35,0,1,20,1,1,0,1,0,0,0,1,0.2,39,0.19999999,1,1,NA,1,252,49
"4526",33312281,3,1,46,4,3,30,1,28,0,1,50,1,1,0,1,1,0,0,1,0.60000002,39,0.39999998,1,1,NA,1,252,49
"4538",1114061,1,0,40,4,0,60,12,50,0,1,50,0,1,1,1,1,0,0,1,0.2,8,0,0,0,NA,1,253,50
"4540",1114072,1,0,59,6,1,50,6.6,10,0,1,40,1,1,1,1,1,0,0,1,0,8,0,1,0,NA,1,253,50
"4543",1114048,1,0,64,6,NA,100,8.2,50,0,0,30,0,1,1,1,1,0,0,1,0.80000001,8,0,NA,0,NA,1,253,50
"4544",1114046,1,0,43,6,1,40,6.5,NA,0,1,90,1,1,1,1,0,0,0,1,0.60000002,8,0,1,0,NA,0,253,50
"4545",1114092,1,1,54,4,2,20,3,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,8,0,1,1,NA,0,253,50
"4547",1114063,1,0,54,7,1,40,7,NA,0,1,0,1,1,1,1,1,0,0,1,0.40000001,8,0,1,0,NA,0,253,50
"4552",1114077,1,0,65,4,0,100,3.2,NA,0,0,30,1,1,1,1,0,0,0,1,0,8,0,0,0,NA,0,253,50
"4556",1114056,1,1,40,3,1,17,3.5,NA,0,0,50,0,1,1,1,0,0,0,1,0.2,8,0,1,0,NA,NA,253,50
"4565",1114148,1,0,66,6,1,80,14,60,0,0,50,1,1,1,1,0,0,0,1,0.2,8,1,1,0,NA,1,254,50
"4566",1114123,1,0,54,5,2,80,16,10,0,0,50,0,1,1,1,0,0,0,1,0.60000002,8,0.19999999,1,1,NA,1,254,50
"4574",1114179,1,1,62,4,1,100,15.6,NA,0,0,40,0,1,1,1,0,0,0,1,0,8,0,1,0,NA,1,254,50
"4575",1114113,1,0,64,5,2,95,5,NA,0,1,20,0,1,1,1,1,0,0,1,0,8,0.2,1,1,NA,0,254,50
"4577",1114141,1,1,64,6,1,45,6,30,1,0,30,0,1,1,1,1,0,0,1,0.60000002,8,0,1,0,NA,1,254,50
"4578",1114169,1,0,62,2,2,40,2,5,0,1,40,1,1,1,1,0,0,0,1,0.60000002,8,0,1,1,NA,1,254,50
"4586",1114161,1,0,77,7,0,100,1,NA,0,0,50,0,1,1,1,1,0,0,1,1,8,0,0,0,NA,0,254,50
"4587",1114172,1,1,55,2,1,40,7,NA,1,0,40,1,1,1,1,0,0,0,1,0.2,8,0,1,0,NA,0,254,50
"4589",1114115,1,0,25,3,3,40,3,NA,1,0,40,1,1,1,1,1,0,0,1,0.60000002,8,0,1,1,NA,0,254,50
"4590",1114112,1,1,74,7,1,40,5,NA,1,0,30,1,NA,1,1,0,0,0,1,1,8,0,1,0,NA,NA,254,50
"4597",1114147,1,1,44,5,2,20,3,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,8,0.60000002,1,1,NA,0,254,50
"4606",1114114,1,0,39,5,2,60,16,5,0,0,30,1,1,1,1,1,0,0,1,0.60000002,8,0,1,1,NA,1,254,50
"4609",1114247,1,0,66,5,2,20,9,NA,0,1,50,1,1,0,1,0,0,0,1,0.60000002,10,0,1,1,NA,0,255,50
"4613",1114231,1,0,46,3,1,40,12,20,1,0,20,1,1,0,1,0,0,0,1,0.2,10,0,1,0,NA,1,255,50
"4625",1114277,1,0,36,4,2,40,10,NA,0,0,30,1,1,0,1,0,0,0,1,0.60000002,6,0,1,1,NA,0,255,50
"4635",1114218,1,0,60,6,2,50,8,NA,0,0,30,0,1,0,1,0,0,0,1,0.40000001,10,0,1,1,NA,0,255,50
"4638",1114256,1,0,62,2,1,85,10,15,0,1,20,1,1,0,1,1,0,0,1,0.2,6,0,1,0,NA,1,255,50
"4645",1114260,1,1,54,6,1,60,10,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,6,0.2,1,0,NA,NA,255,50
"4648",1114255,1,0,66,6,1,30,5,NA,0,0,30,1,1,0,1,1,0,0,1,0.60000002,6,0,1,0,NA,0,255,50
"4650",1114191,1,0,68,10,0,30,8,NA,0,0,30,1,1,0,1,0,0,0,1,0.2,6,0.19999999,0,0,NA,0,255,50
"4651",1114264,1,0,38,4,2,30,3.5,20,0,1,20,0,1,0,1,1,0,0,1,0.60000002,6,0.60000002,1,1,NA,1,255,50
"4652",1114234,1,1,38,5,2,40,10,NA,0,1,50,1,1,0,1,0,0,0,1,1,10,0.39999998,1,1,NA,0,255,50
"4655",1114273,1,1,40,4,2,NA,10.8,5,0,1,40,1,1,0,1,0,0,0,1,0.40000001,10,0,1,1,NA,1,255,50
"4660",1114291,1,0,63,10,1,30,10,10,0,1,50,1,1,0,1,1,0,0,1,1,10,0.39999998,1,0,NA,1,256,50
"4665",1114341,1,0,55,3,0,70,15,20,0,0,20,1,1,0,1,0,0,0,1,0.60000002,10,0.39999998,0,0,NA,1,256,50
"4668",1114294,1,1,63,6,2,40,4.6,NA,0,1,20,1,1,0,1,0,0,0,1,0.60000002,10,0.19999999,1,1,NA,0,256,50
"4671",1114289,1,0,50,5,2,70,20,NA,0,0,20,1,1,0,1,0,0,0,1,0.60000002,10,0.39999998,1,1,NA,1,256,50
"4674",1114307,1,0,39,4,1,100,30,50,1,1,40,0,1,0,1,1,0,0,1,0.60000002,10,0,1,0,NA,1,256,50
"4684",1114329,1,0,36,4,1,35,5,NA,0,0,50,1,1,0,1,1,0,0,1,0.40000001,10,0,1,0,NA,0,256,50
"4685",1114306,1,1,54,4,1,70,9,80,0,0,40,0,1,0,1,1,0,0,1,0.2,10,0.19999999,1,0,NA,1,256,50
"4688",1114331,1,1,36,4,2,40,5,NA,0,0,50,1,1,0,1,0,0,0,1,0,10,0,1,1,NA,0,256,50
"4689",1114348,1,0,45,4,1,80,10,NA,1,0,20,1,1,0,1,0,0,0,1,0.60000002,10,0.60000002,1,0,NA,0,256,50
"4694",1114298,1,1,66,5,1,40,16,NA,0,0,50,1,1,0,1,0,0,0,1,0.60000002,10,0,1,0,NA,1,256,50
"4695",1114414,1,0,40,4,1,15,3,20,0,0,50,0,1,1,1,1,0,0,1,1,10,0,1,0,NA,1,257,50
"4700",1114399,1,0,59,4,1,40,7,NA,0,0,30,1,1,1,1,1,0,0,1,1,10,0.80000001,1,0,NA,0,257,50
"4702",1114401,1,0,41,4,1,70,6,50,0,0,50,0,1,1,1,1,0,0,1,0.80000001,10,0,1,0,NA,1,257,50
"4707",1114404,1,1,45,5,2,70,15,NA,0,0,50,1,1,1,1,0,0,0,1,1,10,0.2,1,1,NA,NA,257,50
"4710",1114377,1,0,68,8,2,60,16,NA,0,0,20,1,1,1,1,0,0,0,1,0.40000001,6,0,1,1,NA,1,257,50
"4712",1114431,1,0,34,3,2,60,4,30,1,1,30,1,1,1,1,0,0,0,1,0.40000001,10,0.19999999,1,1,NA,1,257,50
"4722",1114407,1,0,53,10,1,15,3.6,5,1,0,20,0,1,1,1,0,0,0,1,0.60000002,10,0,1,0,NA,1,257,50
"4728",1114434,1,0,44,4,2,30,7,NA,0,0,50,1,1,1,1,1,0,0,1,1,10,0,1,1,NA,0,257,50
"4729",1114362,1,0,56,3,2,60,6,30,1,1,40,1,1,1,1,1,0,0,1,0.40000001,10,0,1,1,NA,1,257,50
"4734",1114444,1,1,53,7,1,60,15,20,0,0,40,1,1,0,1,1,0,0,1,1,8,0,1,0,NA,1,259,50
"4735",1114482,1,0,43,5,3,80,8,20,0,0,20,1,1,0,1,1,0,0,1,0.60000002,8,0,1,1,NA,1,259,50
"4736",1114498,1,0,62,6,0,40,7,NA,0,0,50,1,1,0,1,0,0,0,1,0,8,0,0,0,NA,0,259,50
"4737",1114490,1,0,44,5,1,80,23,NA,0,1,30,0,1,0,1,0,0,0,1,0.40000001,8,0.60000002,1,0,NA,1,259,50
"4740",1114441,1,0,63,7,1,80,10,30,1,0,40,0,1,0,1,1,0,0,1,0.60000002,8,0,1,0,NA,1,259,50
"4743",1114455,1,1,46,4,1,80,20,30,0,0,30,1,1,0,1,1,0,0,1,0.40000001,8,0.60000002,1,0,NA,1,259,50
"4758",1114584,1,1,44,5,2,20,2,NA,0,1,40,1,1,0,1,0,0,0,1,0.60000002,8,0.60000002,1,1,NA,0,261,50
"4761",1114602,1,0,36,4,1,90,10,NA,0,1,20,1,1,0,1,0,0,0,1,0.2,8,0,1,0,NA,0,261,50
"4766",1114626,1,1,65,6,0,100,6.5,10,0,0,50,1,1,0,1,1,0,0,1,0.80000001,6,0,0,0,NA,1,261,50
"4769",1114579,1,0,54,7,1,80,8,30,0,0,50,0,1,0,1,1,0,0,1,1,8,0.39999998,1,0,NA,1,261,50
"4773",1114607,1,0,64,8,1,20,3,NA,1,1,5,0,1,0,1,1,0,0,1,0.40000001,6,0.80000001,1,0,NA,0,261,50
"4777",1114619,1,0,55,5,1,30,5,40,0,1,20,1,1,1,1,0,0,0,1,0.60000002,10,0.80000001,1,0,NA,1,262,50
"4778",1114591,1,0,58,10,1,50,17,NA,0,0,50,1,1,1,1,1,0,0,1,1,10,0,1,0,NA,1,262,50
"4780",1114569,1,1,56,6,1,30,5,NA,0,1,0,1,1,1,1,0,0,0,1,0.60000002,10,0.19999999,1,0,NA,0,262,50
"4798",11113025,1,0,52,8,3,20,10,NA,0,0,50,1,1,0,1,0,0,0,1,0.60000002,18,0.19999999,1,1,NA,0,265,51
"4799",11113051,1,0,48,4,2,100,30,20,0,1,20,1,1,0,1,0,0,0,1,0.60000002,17,0.39999998,1,1,NA,1,265,51
"4804",11113005,1,0,68,6,0,100,30,NA,0,1,40,1,1,0,1,1,0,0,1,0.2,18,0,0,0,NA,1,265,51
"4806",11113012,1,0,59,5,0,100,10,30,1,0,20,1,1,0,1,0,0,0,1,0.60000002,18,0.19999999,0,0,NA,1,265,51
"4813",11113065,1,0,67,8,0,100,16,NA,0,0,30,1,1,0,1,1,0,0,1,0.40000001,18,0,0,0,NA,1,265,51
"4817",11113015,1,0,56,5,1,100,7,30,0,0,10,1,1,0,1,1,0,0,1,0.2,18,0,1,0,NA,1,265,51
"4826",11113020,1,1,38,6,2,25,3,20,0,0,5,1,1,0,1,1,0,0,1,0.40000001,18,0,1,1,NA,1,265,51
"4829",11113017,1,0,58,10,1,100,6,NA,0,1,40,1,1,0,1,0,0,0,1,1,18,0.19999999,1,0,NA,0,265,51
"4830",11113068,1,1,68,2,0,25,2,10,0,0,50,1,1,0,1,0,0,0,1,0.40000001,18,0,0,0,NA,1,265,51
"4833",11113256,1,0,41,6,1,30,10,NA,1,1,20,0,1,0,1,1,0,0,1,0.2,14,0,1,0,NA,0,267,51
"4835",11113244,1,0,70,2,0,40,4,10,0,1,40,1,1,0,1,1,0,0,1,0.60000002,14,0,0,0,NA,1,267,51
"4845",11113235,1,0,39,4,2,50,8,NA,0,0,5,1,1,0,1,0,0,0,1,1,14,0.39999998,1,1,NA,0,267,51
"4846",11113233,1,1,38,2,3,70,15,NA,0,0,50,1,1,0,1,0,0,0,1,1,14,0.2,1,1,NA,NA,267,51
"4850",11113232,1,1,71,14,0,100,4.8,5,1,1,40,1,1,0,1,0,0,0,1,0.40000001,14,0,0,0,NA,1,267,51
"4856",11113258,1,0,57,3,1,100,40,NA,1,1,50,1,1,0,1,1,0,0,1,1,14,0,1,0,NA,1,267,51
"4857",11113247,1,1,65,10,0,90,6,NA,1,0,30,1,1,0,1,0,0,0,1,0.60000002,14,0,0,0,NA,0,267,51
"4858",11113251,1,1,63,3,1,100,11,20,0,0,50,1,1,0,1,1,0,0,1,1,14,0,1,0,NA,1,267,51
"4862",11113310,1,0,50,6,1,100,8,45,0,0,50,0,1,0,1,1,0,0,1,0.40000001,16,0,1,0,NA,1,268,51
"4864",11113316,1,1,68,10,0,40,10,NA,1,0,30,1,1,0,1,0,0,0,1,0.60000002,16,0,0,0,NA,0,268,51
"4867",11113281,1,0,58,9,2,60,14,NA,0,0,50,1,1,0,1,0,0,0,1,0.60000002,16,0,1,1,NA,0,268,51
"4868",11113309,1,0,59,8,1,NA,13,NA,0,1,40,1,1,0,1,0,0,0,1,0.2,16,0,1,0,NA,0,268,51
"4876",11113274,1,0,58,2,1,100,31,NA,1,0,20,1,1,0,1,1,0,0,1,0.2,16,0.2,1,0,NA,1,268,51
"4879",11113273,1,0,43,4,2,80,10,20,0,0,50,1,1,0,1,1,0,0,1,0.80000001,16,0,1,1,NA,1,268,51
"4883",11113479,1,0,66,2,0,95,5,5,0,0,30,0,1,1,1,0,0,0,1,0.60000002,16,0,0,0,NA,1,271,51
"4884",11113459,1,0,47,4,1,90,12,80,0,0,50,1,1,1,1,0,0,0,1,0.2,16,0,1,0,NA,1,271,51
"4885",11113463,1,0,46,6,2,100,35,40,0,0,30,1,1,1,1,1,0,0,1,0.2,16,0.80000001,1,1,NA,1,271,51
"4891",11113471,1,0,47,4,0,80,14,15,0,0,50,0,1,1,1,1,0,0,1,0.80000001,16,0,0,0,NA,1,271,51
"4896",11113485,1,1,44,3,0,80,20,60,1,0,50,1,1,1,1,1,0,0,1,0.2,16,0,0,0,NA,1,271,51
"4899",11113482,1,1,62,9,1,100,30,NA,1,1,50,1,1,1,1,1,0,0,1,0.60000002,16,0,1,0,NA,1,271,51
"4900",11113468,1,1,63,3,0,100,22,3,1,1,20,1,1,1,1,0,0,0,1,0.60000002,16,0,0,0,NA,1,271,51
"4901",11113473,1,1,48,5,2,60,14,60,1,0,50,1,1,1,1,1,0,0,1,0.40000001,16,0,1,1,NA,1,271,51
