id,region,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes,address,village,network_obs,network_rate_preintensive,network_rate_presession,network_rate_pretakeup,network_rate_presimple,knowledge_network,friend1,friend2,friend3,friend4,friend5,network_onlyone,network_onlytwo,network_twomore,network_yes,network_twoside,secondnet_obs,network_second,mean_allnetindegree,mean_1steduc_indegree,mean_allnetpath_out_ind,mean_1steduc_path_out_ind,mean_allnetpath_in_ind,mean_1steduc_path_in_ind,mean_allneteigenvector,mean_1steduc_eigenvector,eigenvector,indegree,path_in_ind,path_out_ind
11124206,1,1,48,4,1,80,23,,0,1,0,1,1,1,1,0,0,1,0,.60000002,25,1,1,0,,1,220,44,5,0,.40000001,.5,.40000001,.5,0,0,0,0,1,0,0,0,0,0,13,.07692308,3.5,0,2.3035715,0,2.4396553,0,.19347183,0,.1868749,3,2.5172415,2.5
11124207,1,0,58,4,1,100,21,,0,0,30,1,1,1,1,1,1,0,0,1,25,0,1,0,,1,220,44,5,0,.40000001,.5,.40000001,.2,0,0,0,0,1,0,0,0,0,0,12,.083333336,5.75,0,3.4910715,0,2.534483,0,.12757888,0,.13569902,3,3.1034484,3.1785715
11124208,1,1,56,3,2,60,9,,0,1,20,1,1,1,1,1,0,0,1,.60000002,25,0,1,1,,0,220,44,5,.2,.2,1,0,0,0,0,0,0,1,1,0,0,1,0,14,.14285715,2.25,2,2.6339285,2.5714285,2.8965518,3.3103449,.1455292,.1898095,.17164204,3,3.6551723,2.3571429
11124210,1,1,48,6,0,100,12,50,1,1,40,1,1,1,0,0,0,0,1,.2,23,0,0,0,0,1,220,44,5,.2,.60000002,1,.40000004,.46666667,0,0,0,0,1,1,0,0,1,.2,12,.16666667,3.5,3,2.4464285,2.5357144,2.6379311,3.2068965,.18246157,.21404868,.25158694,6,2.6206896,2.75
11124211,1,1,42,5,1,100,12,30,0,1,40,1,1,1,0,0,0,0,1,.40000001,23,0,1,0,1,1,220,44,5,0,.40000001,1,.40000001,.2,0,0,0,0,1,0,0,0,0,0,17,.11764706,3.4000001,0,2.4214284,0,2.5310345,0,.18622462,0,.27323064,5,2.8275862,2.2857144
11124212,1,0,35,4,0,40,5,30,0,0,50,0,1,1,1,1,0,0,1,.2,25,0,0,0,,1,220,44,5,.2,.40000001,0,.2,.30000001,0,0,0,0,1,1,0,0,1,.2,16,.0625,4,2,2.6428571,2.5357144,2.475862,2.6206896,.18538027,.13122617,0,0,1.6896552,2.3214285
11124213,1,0,42,4,1,30,4,30,1,0,20,0,1,1,1,1,0,1,0,.2,25,0,1,0,,1,220,44,5,0,.40000001,.5,.40000001,.5,0,0,0,0,1,0,0,0,0,0,18,0,3.5999999,0,2.5214286,0,2.986207,0,.1939588,0,.18923602,2,2.5862069,2.25
11124214,1,1,35,5,0,50,6,,0,0,30,1,1,1,1,1,1,0,0,.60000002,25,0,0,0,,0,220,44,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,19,.10526316,2.4000001,0,2.4642856,0,2.8758621,0,.14030623,0,.17851008,2,3.3448277,2.25
11124215,1,0,31,3,2,35,4,,0,1,20,1,1,1,0,0,0,0,1,.60000002,23,.39999998,1,1,0,0,220,44,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,14,.14285715,3,0,2.4285715,0,2.4396553,0,.17154875,0,.25292352,6,2.3103449,2.4642856
11124216,1,1,72,2,2,70,1.2,,0,0,50,1,1,1,0,1,0,0,1,.80000001,23,0,1,1,0,0,220,44,5,0,.60000002,.33333334,.60000002,.2,0,0,0,0,1,0,0,0,0,0,14,0,5.25,0,3.375,0,2.7844827,0,.11730403,0,.085899092,2,3.5517242,3.2142856
11124217,1,0,51,4,2,100,20,,0,1,40,1,1,1,1,1,0,0,1,.40000001,25,0,1,1,,1,220,44,5,0,.40000001,.5,.40000001,.30000001,0,0,0,0,1,0,0,0,0,0,7,0,6.5,0,3.3214285,0,2.534483,0,.1095556,0,.092687018,5,2.8275862,4.1428571
11124218,1,0,70,5,2,100,28,10,0,0,50,1,1,1,1,0,0,0,1,.60000002,25,0,1,1,,1,220,44,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,0,9,0,5.25,2,3.6517856,3.2142856,2.8189654,3.5517242,.10644647,.085899092,.07535661,3,2.8965516,3.9285715
11124221,1,1,48,4,1,70,20,,1,1,20,1,1,1,0,0,0,0,1,.40000001,23,1,1,0,0,0,220,44,5,0,.40000001,.5,.40000001,.2,0,0,0,0,1,0,0,0,0,0,10,0,6.25,0,3.5446429,0,2.5086207,0,.12867077,0,.099652931,5,2.5172415,3.3214285
11124222,1,0,40,4,1,70,9,,0,0,30,1,1,1,1,0,0,1,0,.60000002,25,0,1,0,,0,220,44,5,.2,.60000002,.66666669,.40000004,.46666667,0,0,0,0,1,1,0,0,1,0,9,0,5.25,2,3.4464285,3.2142856,2.7413793,3.5517242,.10818794,.085899092,.088319488,3,2.9310346,3.9285715
11124223,1,0,52,4,2,100,26,,0,1,20,1,1,1,1,0,0,0,1,.60000002,25,0,1,1,,1,220,44,5,0,.40000001,.5,.40000001,.30000001,0,0,0,0,1,0,0,0,0,0,10,.1,4.8000002,0,3.7285714,0,2.7448275,0,.095094867,0,.12774147,6,2.3448277,3.9285715
11124224,1,0,52,5,1,100,21,10,0,0,50,1,1,1,0,0,0,0,1,.2,23,.39999998,1,0,0,1,220,44,5,0,.40000001,1,.40000001,.30000001,0,0,0,0,1,0,0,0,0,0,8,.125,4.6666665,0,3.3452382,0,2.5747128,0,.11660194,0,.11945828,8,2.5517242,3.3214285
11124226,1,0,50,4,2,60,14,10,0,1,40,1,1,1,0,0,0,0,1,.2,23,0,1,1,0,1,220,44,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,10,.1,5,0,3.5476191,0,2.5287356,0,.13028575,0,.082274541,2,3.4482758,3.25
11124229,1,1,49,6,1,100,22,,1,0,50,1,1,1,0,0,0,0,1,.2,23,0,1,0,0,0,220,44,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,11,.090909094,4.3333335,0,3.2619047,0,2.3563218,0,.0707151,0,.1747963,6,2.3103449,2.7857144
11124237,1,1,40,3,0,100,12,50,0,1,20,1,1,0,0,1,0,0,1,.2,25,0,0,0,0,1,221,44,2,0,0,,0,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,3.4473684,2.7813282,2.7815485
11124244,1,0,34,3,2,50,5,,0,0,30,1,1,0,0,1,0,0,1,.80000001,23,.39999998,1,1,0,0,221,44,5,.40000001,.60000002,.33333334,.20000002,.46666667,0,0,0,0,1,0,1,1,1,.2,12,0,5.3333335,4.5,2.7387388,2.6216216,2.5447154,2.7439024,.16155736,.1177545,.12779102,6,2.4634147,2.7297297
11124245,1,0,50,3,1,30,4,20,0,1,20,1,1,0,1,0,0,0,1,.60000002,25,0,1,0,,1,221,44,5,.40000001,.60000002,.33333334,.20000002,.46666667,0,0,0,0,1,0,1,1,1,0,17,.23529412,4.5,5.5,2.8648648,2.7162161,2.3780489,2.5609756,.15492372,.13822597,.072269522,3.4473684,2.7813282,2.6578948
11124247,1,0,40,4,2,80,13.7,,0,0,50,1,1,0,1,1,0,0,1,.60000002,25,0,1,1,,0,221,44,5,.2,.60000002,.33333334,.40000004,.60000002,0,0,0,0,1,1,0,0,1,0,20,.25,4.1999998,6,2.8,2.7297297,2.4195123,2.4634147,.15970089,.12779102,.11888494,4,3.1219511,2.5675676
11124248,1,0,52,4,1,40,7,20,0,1,40,1,1,0,0,0,0,0,1,.2,25,0,1,0,0,1,221,44,5,.2,.60000002,.33333334,.40000004,.46666667,0,0,0,0,1,1,0,0,1,0,14,.21428572,1,4,2.8310809,2.7837837,2.2134147,2.5853658,.25419578,.18992755,.11857837,3.4473684,2.7813282,3.1052632
11124249,1,0,53,4,0,,13.6,30,1,1,50,1,1,0,1,1,1,0,0,.80000001,25,0,0,0,,1,221,44,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,5,0,2,0,3.25,0,3.4482758,0,.082274541,0,.044547755,3,2.6904762,2.7815485
11124250,1,0,63,5,1,70,5,,1,1,20,1,1,0,1,1,1,0,0,.2,25,.19999999,1,0,,0,221,44,5,.2,.60000002,.66666669,.40000004,.40000001,0,0,0,0,1,1,0,0,1,0,17,.11764706,4,5,2.7702703,2.7027028,3.0426829,2.6585367,.10949833,.14866093,.087895699,5,2.8780489,2.7027028
11124251,1,0,52,4,0,35,5.6,,0,0,30,1,1,0,1,0,0,0,1,.2,25,0,0,0,,0,221,44,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,0,16,.0625,2.75,5,2.6891892,2.7027028,2.7256098,2.6585367,.14866558,.14866093,.090277173,2,3.7804878,2.5405405
11124253,1,0,47,3,0,70,24,100,0,1,50,1,1,0,1,0,0,0,1,.2,25,0,0,0,,1,221,44,5,0,.2,1,.2,.60000002,0,0,0,0,1,0,0,0,0,0,13,.15384616,3.5,0,2.6351352,0,3.1219511,0,.098382793,0,.083086558,2,3,2.7027028
11124254,1,1,70,6,1,60,6.7,,1,1,50,0,1,0,1,0,0,1,0,.2,25,0,1,0,,0,221,44,5,0,.2,0,.2,0,0,0,0,0,1,0,0,0,0,0,22,.090909094,5.4000001,0,2.8162162,0,2.7463415,0,.13703637,0,.095202103,3,3.1463416,2.5405405
11124255,1,1,40,5,3,30,8,,0,1,40,0,1,0,0,0,0,0,1,.60000002,25,0,1,1,0,0,221,44,5,0,.40000001,.5,.40000001,.5,0,0,0,0,1,0,0,0,0,0,17,.17647059,3.5,0,2.7837837,0,2.6524391,0,.1535062,0,.09154842,2,3.3414633,2.7297297
11124256,1,0,45,4,2,70,14,,0,0,0,1,1,0,1,0,0,1,0,.60000002,25,.39999998,1,1,,0,221,44,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,.2,17,.17647059,4.5,5,2.6824324,2.5675676,3.140244,3.0487804,.070892982,.057194289,.0469901,3,3.9512196,2.5675676
11124257,1,0,56,5,2,50,8,,1,1,100,1,1,0,1,1,0,0,1,.2,25,0,1,1,,0,221,44,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,12,.16666667,3.3333333,5,2.6306305,2.5675676,3.2520325,3.0487804,.060232136,.057194289,.04806827,4,2.9512196,2.7837837
11124258,1,0,46,3,2,60,6,50,0,0,30,1,1,0,1,1,0,0,1,.2,25,.60000002,1,1,,1,221,44,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,.2,15,.13333334,4,5,2.6486487,2.5675676,3.4085367,3.0487804,.060666583,.057194289,.028300019,2,3.5609756,2.7837837
11124262,1,1,55,5,3,40,12,,0,1,0,1,1,0,0,0,0,0,1,1,25,1,1,1,0,0,221,44,5,.40000001,.40000001,.5,0,.70000005,0,0,0,0,1,0,1,1,1,.2,17,.17647059,2.8,5.5,2.7297297,2.7162161,2.4487805,2.5609756,.18233788,.13822597,.18050466,5,2.4390244,2.5675676
11124263,1,0,73,13,0,100,23,,0,0,50,1,1,0,0,0,0,0,1,0,25,0,0,0,1,1,221,44,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,8,.25,4,0,2.6621623,0,2.890244,0,.0893417,0,.1075068,7,2.390244,3.108108
11124264,1,1,42,4,3,15,3,,1,1,40,1,1,0,0,1,0,0,1,.60000002,23,0,1,1,0,0,221,44,5,.2,1,.80000001,.80000001,.48000002,0,0,0,0,1,1,0,0,1,0,17,.29411766,5.8000002,6,2.8054054,2.7297297,2.3268292,2.4634147,.18670081,.12779102,.14866093,5,2.6585367,2.7027028
11124266,1,0,47,5,2,70,13.5,,0,0,50,1,1,0,0,0,0,0,1,.2,23,.80000001,1,1,0,0,221,44,5,.2,.40000001,1,.2,.5,0,0,0,0,1,1,0,0,1,0,21,.19047619,3,4,2.7621622,2.945946,2.8292682,2.7073171,.15615979,.15429631,.091057636,3.4473684,2.7813282,2.3421052
11124267,1,0,45,6,0,70,20,50,0,1,20,1,1,0,1,1,0,0,1,.2,25,.39999998,0,0,,1,221,44,5,.40000001,.40000001,.5,0,.70000005,0,0,0,0,1,0,1,1,1,0,17,.23529412,5,5.5,2.8108108,2.7162161,2.6463416,2.5609756,.12381136,.13822597,.090787701,3,2.9024391,2.6216216
11124270,1,0,43,4,1,90,22,,0,0,30,1,1,0,1,0,1,0,0,.2,25,0,1,0,,1,221,44,5,0,.40000001,1,.40000001,.2,0,0,0,0,1,0,0,0,0,0,16,.125,3.2,0,2.7945945,0,2.4048779,0,.21593878,0,.14696576,3,2.804878,2.6756756
11124273,1,1,47,4,2,100,30,20,0,1,20,1,1,0,0,0,0,0,1,.2,22,0,1,1,0,1,221,44,5,0,.40000001,.5,.40000001,.30000001,0,0,0,0,1,0,0,0,0,0,14,.071428575,.75,0,2.7972972,0,2.2865853,0,.24350831,0,.24916311,7,2.1463416,2.9729729
11124274,1,1,46,4,1,70,15,,0,0,50,1,1,0,1,0,1,0,0,.80000001,25,0,1,0,,,221,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124275,1,0,58,8,1,100,14,,1,1,80,1,1,0,1,1,0,0,1,.40000001,25,1,1,0,,0,221,44,5,.2,.40000001,1,.2,.5,0,0,0,0,1,1,0,0,1,0,15,.06666667,1,4,2.8175676,2.945946,2.2439024,2.7073171,.23806848,.15429631,.13753191,3,2.7073171,2.9729729
11124276,1,0,56,4,0,100,26,,1,1,50,1,1,0,1,0,1,0,0,.2,25,0,0,0,,1,221,44,5,.2,.60000002,.66666669,.40000004,.46666667,0,0,0,0,1,1,0,0,1,0,14,.14285715,4,4,2.8851352,3.2162163,2.304878,2.5121951,.20855263,.16051282,.23573616,0,2,2.9189188
11124277,1,0,33,3,1,20,2.3,,1,1,20,1,1,0,1,1,0,0,1,.60000002,25,.39999998,1,0,,0,221,44,5,.40000001,.80000001,.25,.40000001,.40000001,0,0,0,0,1,0,1,1,1,.2,19,.21052632,3.8,4.5,2.9189188,2.891892,2.7121952,2.7804878,.17605881,.10885356,.10266089,1,4.0243902,2.5945945
11124278,1,0,40,4,1,70,23,,0,0,30,1,1,0,0,1,0,0,1,.80000001,23,.39999998,1,0,0,1,221,44,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,.2,18,.11111111,3,6,2.6972973,2.7297297,3.5658536,2.4634147,.088471964,.12779102,.057194289,5,3.0487804,2.5675676
11124279,1,0,38,4,1,60,14,,1,1,20,1,1,0,1,0,0,0,1,.40000001,25,0,1,0,,0,221,44,5,0,.60000002,.33333334,.60000002,.2,0,0,0,0,1,0,0,0,0,0,19,.10526316,2.8,0,3.0810812,0,2.385366,0,.18250769,0,.13661778,3,3.8292682,2.8108108
11124280,1,1,53,4,2,100,10,15,0,0,50,1,1,0,0,0,0,0,1,.2,23,.39999998,1,1,0,1,221,44,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,18,.22222222,3.2,0,2.8216217,0,2.2536585,0,.22145869,0,.31799963,0,2.0731707,2.6486487
11124281,1,0,48,4,3,80,10,40,0,1,40,1,1,0,0,0,0,0,1,.40000001,22,0,1,1,0,1,221,44,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,.2,13,.15384616,1,4,2.7837837,2.7837837,2.1951218,2.5853658,.24692331,.18992755,.26482606,0,2.0731707,3.108108
11124283,1,0,42,5,1,100,20,,1,0,20,0,1,0,0,1,0,0,1,.80000001,25,0,1,0,1,0,221,44,5,.40000001,1,.60000002,.60000002,.51999998,0,0,0,0,1,0,1,1,1,0,16,.125,2.5999999,4,2.8972974,3.0810812,2.3609755,2.609756,.21562789,.15740457,.18992755,4,2.5853658,2.7837837
11124284,1,1,40,3,2,50,10,,1,1,0,1,1,0,1,1,0,1,0,1,25,.39999998,1,1,,0,221,44,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,.40000001,3,0,2.6216216,0,2.9024391,0,.090787701,0,.084674112,4,2.6829269,3.5675676
11124286,1,1,63,2,1,95,9,,0,0,30,1,1,0,1,1,0,1,0,0,25,0,1,0,,0,221,44,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,20,.15000001,2.8,0,2.7833366,0,2.6844368,0,.12018272,0,.090413675,4,3.6829269,2.6756756
11124287,1,0,54,8,1,90,11,30,1,1,20,1,1,0,0,1,0,0,1,.2,22,.19999999,1,0,0,1,221,44,5,0,.40000001,1,.40000001,.2,0,0,0,0,1,0,0,0,0,0,12,.25,4.6666665,0,2.8828828,0,2.1219511,0,.25144538,0,.16051282,4,2.5121951,3.2162163
11124289,1,1,48,4,3,40,5.5,,0,0,50,1,1,0,0,0,0,0,1,.2,25,.39999998,1,1,0,0,221,44,5,.60000002,1,.40000001,.39999998,.51999998,0,0,0,0,1,0,0,1,1,.2,17,.17647059,3.8,4,2.8972971,2.8018017,2.390244,2.5772357,.20730555,.17417952,.26114315,7,2.0975609,2.891892
11124290,1,0,55,4,0,100,5,,0,1,0,0,1,0,1,0,0,0,1,.2,25,0,0,0,,0,221,44,5,0,.40000001,.5,.40000001,.30000001,0,0,0,0,1,0,0,0,0,0,17,.11764706,1.8,0,2.8049583,0,2.2210221,0,.21835001,0,.24402989,0,2.1219511,2.7837837
11124291,1,0,81,2,1,100,1.2,50,0,0,50,1,1,0,0,0,0,0,1,.2,25,0,1,0,0,1,221,44,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,19,.052631579,3.5999999,0,2.7621622,0,2.9073172,0,.16990599,0,.099073149,3.4473684,2.7813282,2.4736843
11124292,1,0,51,6,1,100,30,20,1,0,20,1,1,0,0,1,0,0,1,.40000001,25,.19999999,1,0,0,1,221,44,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,21,0,3,0,2.9081082,0,2.3560975,0,.20503445,0,.1783147,4,2.4390244,2.6756756
11124293,1,1,44,5,3,70,12,,1,1,30,1,1,0,1,0,0,1,0,.60000002,25,0,1,1,,0,221,44,5,0,.80000001,.75,.80000001,.25,0,0,0,0,1,0,0,0,0,0,19,.21052632,2.5999999,0,2.8378379,0,2.3170731,0,.21051428,0,.24424179,0,2.195122,2.7567568
11124295,1,1,47,4,1,40,6,20,0,1,20,1,1,0,1,1,1,0,0,.40000001,25,0,1,0,,1,221,44,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,12,.083333336,2.3333333,0,2.7019577,0,2.669183,0,.1358915,0,.047543466,3.4473684,2.7813282,2.8947368
11124296,1,1,61,4,2,20,6,,0,0,0,1,1,0,0,1,0,0,1,.80000001,25,1,1,1,0,0,221,44,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,15,.13333334,4.5,0,2.8175676,0,2.25,0,.22613467,0,.15429631,4,2.7073171,2.945946
11124297,1,0,62,5,0,40,15,50,0,1,40,1,1,0,1,0,0,0,1,.2,23,0,0,0,,1,221,44,5,0,.60000002,.66666669,.60000002,.13333334,0,0,0,0,1,0,0,0,0,0,20,.15000001,5.5999999,0,2.9405406,0,2.4292684,0,.17432496,0,.22864042,6,2.2682927,2.5675676
11124298,1,0,33,4,1,40,14,,0,0,50,1,1,0,1,1,1,0,0,.2,25,.80000001,1,0,,0,221,44,5,.2,.2,0,0,.40000001,0,0,0,0,1,1,0,0,1,.2,15,0,2,4,2.945946,2.6756756,2.359756,2.4390244,.18781513,.1783147,.1496163,5,2.5609756,3
11124300,1,1,56,7,2,,18,,1,1,20,1,1,0,1,0,0,1,0,.40000001,25,.19999999,1,1,,1,221,44,5,.2,.40000001,.5,.2,.2,0,0,0,0,1,1,0,0,1,0,17,.17647059,3,4,2.945946,3.2162163,2.4878049,2.5121951,.13980483,.16051282,.093700483,2,2.8536584,2.6756756
11124302,1,1,38,5,1,100,30,5,0,0,30,0,1,0,0,0,0,0,1,.2,23,0,1,0,0,1,221,44,5,.2,.2,0,0,.40000001,0,0,0,0,1,1,0,0,1,0,15,.13333334,2.75,4,2.7770271,2.6756756,2.5121951,2.4390244,.16646832,.1783147,.11490206,4,2.4878049,2.8648648
11124303,1,0,75,7,0,100,6.95,,1,1,30,0,1,0,1,0,0,0,1,.60000002,25,0,0,0,,0,221,44,5,.2,.60000002,.33333334,.40000004,.46666667,0,0,0,0,1,1,0,0,1,0,20,.2,3.4000001,4,3.0648649,2.7837837,2.4780488,2.5853658,.16078922,.18992755,.17072523,5,2.5121951,3.0270271
11125032,1,0,42,4,1,70,13.2,,0,0,3,1,1,1,1,1,1,0,0,.80000001,24,.80000001,1,0,,0,229,46,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,0,8,.25,5,5,2.340909,2.5454545,2.1199999,2.1199999,.22483993,.16751839,.19520673,5,2.4000001,2.8181818
11125035,1,0,62,5,2,40,3,,0,1,40,1,1,1,0,1,0,0,1,.60000002,22,0,1,1,0,0,229,46,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,0,5,.40000001,6,6,2.409091,2.409091,1.88,1.88,.25259691,.25259691,.07408347,2,2.6800001,3.2727273
11125039,1,1,29,2,1,100,30,,0,0,50,1,1,1,1,1,0,1,0,1,24,0,1,0,,,229,46,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,20,.15000001,5.1999998,8,2.5727272,3.090909,2.3439999,1.88,.22687551,.27431971,.15802094,3.347826,2.6330435,2.173913
11125040,1,1,56,3,1,45,11,,0,1,20,1,1,1,0,1,0,0,1,.60000002,22,1,1,0,0,1,229,46,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,11,0,5,8,2.6363635,3.090909,2.2933333,1.88,.19036032,.27431971,.16751839,5,2.1199999,2.5454545
11125041,1,0,52,5,,60,19,,1,1,30,1,1,1,0,0,0,0,1,.2,22,1,,0,0,0,229,46,5,.40000001,.80000001,.25,.40000001,.40000001,0,0,0,0,1,0,1,1,1,.40000001,15,.26666668,4,7,2.7045455,2.75,2.0900002,1.88,.16984004,.26345831,.27593699,7,2.04,2.6363637
11125043,1,1,56,4,0,90,11,,1,1,20,1,1,1,1,1,0,0,1,.2,24,0,0,0,,0,229,46,5,.40000001,.40000001,.5,0,.60000002,0,0,0,0,1,0,1,1,1,0,13,.23076923,4,3.5,2.8787878,2.909091,2.4000001,2.4000001,.14560287,.12080093,.22849199,6,2,2.7272727
11125044,1,0,52,7,0,100,7,30,0,0,50,1,1,1,1,1,0,1,0,0,24,0,0,0,,1,229,46,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,16,.3125,4,0,2.6363635,0,2.0699999,0,.156186,0,.20624341,4,2.8399999,2.590909
11125047,1,0,34,5,1,100,9,,0,1,40,1,1,1,0,1,0,0,1,.2,22,0,1,0,0,0,229,46,5,.2,.40000001,0,.2,.5,0,0,0,0,1,1,0,0,1,0,15,.2,5.5,8,2.715909,3.090909,2.3499999,1.88,.23321705,.27431971,.22103454,3,2.28,2.5454545
11125048,1,0,42,5,3,80,8,10,0,0,50,1,1,1,0,0,0,0,1,.2,22,0,1,1,1,1,229,46,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,.40000001,6,0,2.7272727,0,2,0,.22849199,0,.050193246,1,3.4400001,3.5454545
11125049,1,1,49,4,3,35,6,,0,1,0,1,1,1,1,1,0,0,1,.60000002,24,.19999999,1,1,,0,229,46,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,13,.38461539,4.3333335,0,2.6515152,0,1.92,0,.16814299,0,.15371934,2,3.72,2.6818182
11125051,1,0,67,13,1,14,2,,1,1,0,1,1,1,1,0,0,0,1,1,24,0,1,0,,0,229,46,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,.2,10,.2,4.6666665,5,2.4242425,2.5454545,2.3599999,2.1199999,.21864109,.16751839,.12031501,3,2.52,2.590909
11125053,1,0,47,3,2,40,7,20,1,1,20,1,1,1,0,0,0,0,1,.60000002,22,0,1,1,0,1,229,46,5,.2,.80000001,0,.60000002,.25,0,0,0,0,1,1,0,0,1,0,15,.26666668,4.6666665,6,2.8636365,2.409091,2.4533334,1.88,.19290905,.25259691,.13182794,2,2.5999999,2.7272727
11125054,1,0,55,5,3,20,10.2,,1,1,50,1,1,1,1,1,1,0,0,.2,24,.80000001,1,1,,0,229,46,5,0,.2,0,.2,.60000002,0,0,0,0,1,0,0,0,0,0,11,.18181819,2.6666667,0,2.5757575,0,2.9333334,0,.1644413,0,.093300276,2,3.04,2.590909
11125056,1,0,51,3,0,60,8,10,0,1,40,1,1,1,0,1,0,0,1,.60000002,22,0,0,0,0,1,229,46,5,.40000001,.60000002,0,.20000002,.13333334,0,0,0,0,1,0,1,1,1,.2,16,.0625,3.5999999,2,2.3870037,2.4220543,2.4073043,2.6182609,.20889853,.12340147,.25259691,6,1.88,2.409091
11125058,1,0,55,5,1,80,15,30,1,0,50,1,1,1,1,0,0,1,0,1,24,.19999999,1,0,,1,229,46,5,.40000001,.40000001,0,0,.70000005,0,0,0,0,1,0,1,1,1,.2,18,.27777779,4.4000001,7,2.5272727,2.75,2.0880001,1.88,.18222789,.26345831,.28216144,5,2.1199999,2.1363637
11125059,1,0,45,4,3,20,5,20,0,1,100,1,1,1,0,1,0,0,1,.2,22,.19999999,1,1,0,1,229,46,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,0,15,.2,3.5,8,2.75,3.090909,2.3299999,1.88,.15825166,.27431971,.14407606,3.347826,2.6330435,2.7391305
11125060,1,0,45,5,1,90,3,10,0,0,20,1,1,1,1,1,0,1,0,.60000002,24,0,1,0,,1,229,46,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,0,17,.23529412,2.5,5,2.5795455,2.5454545,2.3499999,2.1199999,.095283419,.16751839,.20777662,4,2.48,2.3181818
11125062,1,0,45,4,2,60,7,10,0,1,20,1,1,1,1,1,1,0,0,.60000002,24,0,1,1,,1,229,46,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,20,.25,4,0,2.5181818,0,2.1440001,0,.18272735,0,.23959129,2,2.6400001,2.3181818
11125063,1,0,40,5,2,70,15,,0,0,50,1,1,1,0,0,0,0,1,0,22,.40000001,1,1,,,229,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11125065,1,0,36,5,2,100,15,,0,1,0,1,1,1,1,0,0,1,0,.60000002,24,.19999999,1,1,,0,229,46,5,.60000002,.60000002,0,0,.53333336,0,0,0,0,1,0,0,1,1,.2,15,.33333334,5.75,5.6666665,2.6931818,2.6818182,2.01,2.0133333,.24411079,.24931705,0,0,1.72,2.590909
11125066,1,0,40,5,2,50,12,20,0,0,0,1,1,1,1,0,0,0,1,.40000001,24,.19999999,1,1,,1,229,46,5,.60000002,.80000001,0,.19999999,.45000002,0,0,0,0,1,0,0,1,1,.2,18,.27777779,5.5999999,5.6666665,2.5999999,2.6818182,2.112,2.0133333,.24633296,.24931705,.18740475,2,3.0799999,2.3181818
11125067,1,1,29,4,2,,3,,1,1,20,1,1,1,1,0,0,1,0,.60000002,24,.80000001,1,1,,,229,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11125068,1,0,43,4,1,20,3.5,,0,0,30,1,1,1,0,1,0,0,1,.80000001,22,0,1,0,0,1,229,46,5,0,.40000001,0,.40000001,.40000001,0,0,0,0,1,0,0,0,0,0,11,.18181819,3,0,2.6515152,0,2.1199999,0,.13592164,0,.27431971,8,1.88,3.090909
